,loss,mae,mse,mean_absolute_percentage_error,smape_loss,val_loss,val_mae,val_mse,val_mean_absolute_percentage_error,val_smape_loss
0,3.643761738203466e-05,0.004603294655680656,3.643761738203466e-05,1.2536369562149048,0.9576213955879211,4.688085027737543e-05,0.004948258399963379,4.688085027737543e-05,1.367067813873291,1.055802345275879
1,4.1768864321056753e-05,0.0048280516639351845,4.1768864321056753e-05,1.2662197351455688,0.9760773181915283,9.351090557174757e-05,0.006675815209746361,9.351090557174757e-05,1.5971776247024536,1.255933165550232
2,4.3399773858254775e-05,0.004772876389324665,4.3399773858254775e-05,1.2803585529327393,0.9786353707313538,7.482086220989004e-05,0.006879028398543596,7.482086220989004e-05,1.9964655637741089,1.570952296257019
3,4.066350084031001e-05,0.0046911584213376045,4.066350084031001e-05,1.2622687816619873,0.9681437611579895,7.981259113876149e-05,0.006426788400858641,7.981259113876149e-05,1.6478564739227295,1.3421199321746826
4,4.731148510472849e-05,0.005087579134851694,4.731148510472849e-05,1.3244882822036743,1.0289465188980103,6.24551612418145e-05,0.005818299017846584,6.24551612418145e-05,1.667295217514038,1.3123905658721924
5,4.1080693335970864e-05,0.0047977459616959095,4.1080693335970864e-05,1.2988853454589844,0.9944755434989929,7.06956852809526e-05,0.005556558258831501,7.06956852809526e-05,1.392241358757019,1.1080985069274902
6,3.565436418284662e-05,0.004510779865086079,3.565436418284662e-05,1.2183417081832886,0.930393397808075,0.0001111028395825997,0.007983488030731678,0.0001111028395825997,2.0170652866363525,1.630947470664978
7,4.230887134326622e-05,0.004817132372409105,4.230887134326622e-05,1.2579526901245117,0.977170467376709,0.00011349114356562495,0.008687411434948444,0.00011349114356562495,2.673204183578491,2.0306460857391357
8,4.2111183574888855e-05,0.004787658806890249,4.2111183574888855e-05,1.3019945621490479,0.9881249666213989,0.00013607456639874727,0.00861671194434166,0.00013607456639874727,2.4637529850006104,1.9868842363357544
9,4.0642036765348166e-05,0.004819129128009081,4.0642036765348166e-05,1.2920328378677368,1.0008831024169922,8.194477413780987e-05,0.0061450679786503315,8.194477413780987e-05,1.4802749156951904,1.1747310161590576
10,3.8578251405851915e-05,0.004560831934213638,3.8578251405851915e-05,1.2215760946273804,0.9375653266906738,0.00010686556197470054,0.007304624654352665,0.00010686556197470054,1.8020038604736328,1.4312385320663452
11,3.7053279811516404e-05,0.00450973492115736,3.7053279811516404e-05,1.189238429069519,0.915921688079834,0.00011340300261508673,0.007971351966261864,0.00011340300261508673,2.281553030014038,1.8766636848449707
12,3.8500184018630534e-05,0.004727889318019152,3.8500184018630534e-05,1.2618451118469238,0.974708616733551,0.0002197051071561873,0.01149956975132227,0.0002197051071561873,2.5176594257354736,2.09114408493042
13,4.339717634138651e-05,0.004749704618006945,4.339717634138651e-05,1.253704309463501,0.9662073850631714,8.874176273820922e-05,0.00767537672072649,8.874176273820922e-05,2.0773019790649414,1.6554911136627197
14,4.380321115604602e-05,0.004540933761745691,4.380321115604602e-05,1.2072117328643799,0.9288594126701355,8.619730215286836e-05,0.007370402105152607,8.619730215286836e-05,1.9181135892868042,1.5305289030075073
15,3.8743419281672686e-05,0.004666317719966173,3.8743419281672686e-05,1.2311081886291504,0.9507430791854858,0.000205849195481278,0.0115842679515481,0.000205849195481278,2.6439156532287598,2.2593281269073486
